Datetime,DAM_Price,DAM_Volume,IDA1_Price,IDA1_Volume,IDA2_Price,IDA2_Volume,IDA3_Price,IDA3_Volume,ISP,DAM_Spread_to_ISP,IDA1_Spread_to_ISP,IDA2_Spread_to_ISP,IDA3_Spread_to_ISP,GB_DA_Price,SystemDemand,WindGeneration,SolarGeneration,CO2Intensity,InterconnectorFlow,SNSP_Pct,SRMC,SparkSpread
2026-09-06 19:00:00,225.0,1274.9,234.62,548.2,233.49,57.0,254.99,24.9,238.22,-13.219999999999999,-3.5999999999999943,-4.72999999999999,16.77000000000001,207.84,5057.5,1728.0,128.5,135.5,,,91.28,133.72
2026-09-06 19:30:00,230.01,1220.6,228.94,573.4,229.55,102.6,256.0,24.7,240.7,-10.689999999999998,-11.759999999999991,-11.149999999999977,15.300000000000011,207.84,5100.0,1546.0,37.5,140.5,,,91.28,138.73
2026-09-06 20:00:00,235.7,1224.0,230.0,591.4,244.0,93.7,261.6,24.6,246.07,-10.370000000000005,-16.069999999999993,-2.069999999999993,15.53000000000003,205.89,5129.0,1430.0,3.5,143.5,,,91.28,144.42
2026-09-06 20:30:00,247.0,1282.6,261.96,677.7,247.0,49.1,274.98,29.7,262.71,-15.70999999999998,-0.75,-15.70999999999998,12.270000000000039,205.89,5161.5,1494.5,2.0,144.0,,,91.28,155.72
2026-09-06 21:00:00,241.0,1237.0,265.19,639.6,246.5,61.2,270.19,16.7,266.09,-25.089999999999975,-0.8999999999999773,-19.589999999999975,4.100000000000023,190.85,5031.5,1478.0,2.5,141.5,,,91.28,149.72
2026-09-06 21:30:00,230.01,1279.2,265.02,703.2,245.0,40.7,280.0,20.9,265.37,-35.360000000000014,-0.35000000000002274,-20.370000000000005,14.629999999999995,190.85,4839.0,1410.5,2.0,148.5,,,91.28,138.73
2026-09-06 22:00:00,235.0,1257.9,260.0,715.2,228.6,60.0,252.48,13.6,244.0,-9.0,16.0,-15.400000000000006,8.47999999999999,170.38,4605.5,1345.0,2.0,159.5,,,91.28,143.72
2026-09-06 22:30:00,209.56,1297.9,264.73,760.7,215.0,57.6,209.61,6.9,227.36,-17.80000000000001,37.370000000000005,-12.360000000000014,-17.75,170.38,4412.0,1306.0,2.0,165.0,,,91.28,118.28
2026-09-06 23:00:00,201.0,996.1,219.49,659.5,,,,,224.64,-23.639999999999986,-5.149999999999977,,,155.06,4287.5,1321.5,2.0,164.5,,,91.28,109.72
2026-09-06 23:30:00,185.0,994.4,175.45,682.2,,,,,222.21,-37.21000000000001,-46.76000000000002,,,155.06,4175.0,1365.5,2.0,162.0,,,91.28,93.72
2026-09-07 00:00:00,178.76,929.3,176.68,596.8,,,,,131.2,47.56,45.48000000000002,,,153.52,4048.5,1264.0,2.5,173.0,1325.0,63.949610967024825,91.28,87.47999999999999
2026-09-07 00:30:00,168.34,934.7,171.74,599.5,,,,,106.63,61.71000000000001,65.11000000000001,,,153.52,3953.5,1416.0,2.5,177.0,1079.0,63.108637915770835,91.28,77.06
2026-09-07 01:00:00,165.17,842.6,171.9,549.8,,,,,165.3,-0.13000000000002387,6.599999999999994,,,153.1,3876.5,1598.5,3.0,170.5,950.5,65.75519153875919,91.28,73.88999999999999
2026-09-07 01:30:00,163.11,839.7,178.28,540.9,,,,,140.0,23.110000000000014,38.28,,,153.1,3828.0,1646.5,2.0,168.0,910.5,66.79728317659352,91.28,71.83000000000001
2026-09-07 02:00:00,166.74,860.3,174.0,572.7,,,,,86.45,80.29,87.55,,,154.4,3910.0,1656.5,2.5,165.0,977.5,67.36572890025575,91.28,75.46000000000001
2026-09-07 02:30:00,165.0,811.8,177.61,528.4,,,,,76.86,88.14,100.75000000000001,,,154.4,3948.0,1680.5,3.0,165.0,969.0,67.10992907801419,91.28,73.72
2026-09-07 03:00:00,164.73,784.5,178.04,459.9,,,,,81.46,83.27,96.58,,,156.1,3894.0,1698.5,2.0,167.5,901.0,66.75654853620955,91.28,73.44999999999999
2026-09-07 03:30:00,165.17,760.2,174.96,420.4,,,,,89.91,75.25999999999999,85.05000000000001,,,156.1,3839.0,1726.5,2.0,171.0,808.0,66.01979682208908,91.28,73.88999999999999
2026-09-07 04:00:00,177.2,639.3,181.62,300.3,,,,,100.0,77.19999999999999,81.62,,,173.22,3798.5,1672.0,2.0,177.0,746.5,63.66986968540213,91.28,85.91999999999999
2026-09-07 04:30:00,176.89,609.8,186.21,227.8,,,,,134.29,42.599999999999994,51.920000000000016,,,173.22,3781.5,1783.5,2.0,176.0,652.0,64.40565912997488,91.28,85.60999999999999
2026-09-07 05:00:00,201.0,759.5,200.2,307.3,,,,,164.78,36.22,35.41999999999999,,,206.18,3795.5,1718.0,2.0,191.5,513.0,58.780134369648266,91.28,109.72
2026-09-07 05:30:00,207.36,689.9,204.72,221.9,,,,,191.42,15.940000000000026,13.300000000000011,,,206.18,3860.0,1718.5,2.0,199.0,441.0,55.94559585492228,91.28,116.08000000000001
2026-09-07 06:00:00,224.42,926.9,213.89,438.7,,,,,191.65,32.76999999999998,22.23999999999998,,,226.74,4089.5,1867.5,2.0,182.0,596.0,60.23963809756694,91.28,133.14
2026-09-07 06:30:00,229.66,898.8,228.19,374.8,,,,,258.73,-29.07000000000002,-30.54000000000002,,,226.74,4345.0,2039.0,2.0,160.5,745.0,64.07364787111622,91.28,138.38
2026-09-07 07:00:00,230.55,1037.8,227.04,558.4,,,,,250.24,-19.689999999999998,-23.200000000000017,,,219.68,4716.5,1990.5,12.0,153.5,975.5,62.88561433266193,91.28,139.27
2026-09-07 07:30:00,236.2,1084.3,225.66,509.6,,,,,251.26,-15.060000000000002,-25.599999999999994,,,219.68,5021.5,2095.0,61.0,143.0,1139.0,64.40306681270536,91.28,144.92
2026-09-07 08:00:00,233.89,1100.3,227.04,586.7,,,,,242.7,-8.810000000000002,-15.659999999999997,,,210.3,5169.0,2164.5,122.5,132.5,1280.0,66.63764751402593,91.28,142.60999999999999
2026-09-07 08:30:00,227.05,1100.5,221.37,533.9,,,,,244.16,-17.109999999999985,-22.789999999999992,,,210.3,5201.0,2061.0,169.0,138.5,1269.5,64.03576235339358,91.28,135.77
2026-09-07 09:00:00,197.55,1052.6,206.63,516.5,,,,,107.94,89.61000000000001,98.69,,,177.55,5227.5,2002.5,220.5,139.0,1251.5,62.24772835963653,91.28,106.27000000000001
2026-09-07 09:30:00,186.1,1049.8,186.88,491.9,,,,,78.42,107.67999999999999,108.46,,,177.55,5173.0,1969.5,296.5,140.5,1173.0,60.748115213609125,91.28,94.82
2026-09-07 10:00:00,164.47,1121.3,166.33,531.8,,,,,74.83,89.64,91.50000000000001,,,142.47,5099.0,1930.0,343.0,141.5,1084.0,59.1096293390861,91.28,73.19
2026-09-07 10:30:00,153.21,1161.4,153.48,549.7,,,,,84.12,69.09,69.35999999999999,,,142.47,5106.5,1934.5,365.5,136.5,1140.0,60.207578576324295,91.28,61.93000000000001
2026-09-07 11:00:00,131.5,1132.2,135.0,449.3,124.33,39.2,,,4.19,127.31,130.81,120.14,,118.73,5086.5,1997.5,416.5,134.0,1114.5,61.181559028801736,91.28,40.22
2026-09-07 11:30:00,124.74,1156.3,126.17,465.3,117.0,38.6,,,56.51,68.22999999999999,69.66,60.49,,118.73,5090.0,1999.0,392.0,136.0,1195.5,62.76031434184676,91.28,33.459999999999994
2026-09-07 12:00:00,117.73,1116.9,118.71,428.8,105.0,33.4,,,40.57,77.16,78.13999999999999,64.43,,107.98,5059.5,2163.5,420.0,139.5,945.0,61.438877359422875,91.28,26.450000000000003
2026-09-07 12:30:00,117.19,1182.1,112.27,424.9,100.82,39.7,,,0.0,117.19,112.27,100.82,,107.98,5058.5,2252.5,403.5,140.0,891.5,62.15281209844815,91.28,25.909999999999997
2026-09-07 13:00:00,115.43,1176.8,110.0,415.4,94.13,33.2,,,0.0,115.43,110.0,94.13,,106.1,5044.5,2392.5,433.0,140.5,785.5,62.99930617504212,91.28,24.150000000000006
2026-09-07 13:30:00,115.9,1212.5,108.4,504.9,90.73,59.1,,,0.0,115.9,108.4,90.73,,106.1,4994.5,2485.5,439.5,143.0,741.0,64.60106116728402,91.28,24.620000000000005
2026-09-07 14:00:00,116.58,1225.2,104.04,570.5,88.44,65.4,,,0.0,116.58,104.04,88.44,,102.6,4978.5,2493.0,406.0,144.0,741.0,64.95932509792107,91.28,25.299999999999997
2026-09-07 14:30:00,120.09,1205.4,102.44,562.5,89.58,70.0,,,0.0,120.09,102.44,89.58,,102.6,4967.5,2457.5,417.0,142.5,741.0,64.3885254151988,91.28,28.810000000000002
2026-09-07 15:00:00,124.51,1113.0,114.88,471.7,104.53,76.5,,,0.0,124.51,114.88,104.53,,108.43,5065.0,2539.5,357.5,141.0,681.5,63.59328726554788,91.28,33.230000000000004
2026-09-07 15:30:00,128.12,1059.7,125.85,397.6,125.99,78.1,,,179.06,-50.94,-53.21000000000001,-53.07000000000001,,108.43,5212.0,2634.5,292.0,143.0,602.5,62.10667689946278,91.28,36.84
2026-09-07 16:00:00,171.8,1036.2,166.24,355.2,162.83,40.0,,,224.02,-52.22,-57.78,-61.19,,169.81,5367.0,2710.0,193.5,144.0,534.0,60.44345071734675,91.28,80.52000000000001
2026-09-07 16:30:00,179.14,933.5,175.97,323.5,168.12,33.4,,,259.19,-80.05000000000001,-83.22,-91.07,,169.81,5505.5,2741.0,161.5,147.0,565.0,60.049041867223686,91.28,87.85999999999999
2026-09-07 17:00:00,204.02,1011.7,191.91,386.9,183.73,32.0,198.22,90.2,407.86,-203.84,-215.95000000000002,-224.13000000000002,-209.64000000000001,200.86,5573.0,2761.0,173.0,144.0,472.5,58.02081464202404,91.28,112.74000000000001
2026-09-07 17:30:00,208.9,946.4,215.55,318.0,218.52,41.5,268.48,87.6,300.88,-91.97999999999999,-85.32999999999998,-82.35999999999999,-32.39999999999998,200.86,5650.0,2779.5,159.5,140.5,534.0,58.64601769911505,91.28,117.62
2026-09-07 18:00:00,228.6,997.6,236.06,380.4,228.22,74.1,261.5,73.0,237.02,-8.420000000000016,-0.960000000000008,-8.800000000000011,24.47999999999999,220.35,5573.5,2690.0,136.0,139.0,626.5,59.50479949762267,91.28,137.32
2026-09-07 18:30:00,229.87,1000.3,234.63,393.0,244.12,83.7,278.29,74.3,284.29,-54.420000000000016,-49.660000000000025,-40.170000000000016,-6.0,220.35,5503.5,2552.0,108.5,145.0,652.0,58.21749795584628,91.28,138.59
2026-09-07 19:00:00,230.07,997.1,236.5,370.4,224.47,100.3,255.0,73.9,237.54,-7.469999999999999,-1.039999999999992,-13.069999999999993,17.460000000000008,222.51,5435.0,2461.5,62.0,141.5,682.0,57.83808647654094,91.28,138.79
2026-09-07 19:30:00,230.07,1043.2,236.59,393.3,228.05,96.7,288.0,88.4,,,,,,222.51,5373.0,2220.0,26.0,145.5,709.5,54.52261306532663,91.28,138.79
2026-09-07 20:00:00,224.65,955.3,223.31,363.6,221.82,88.1,231.99,80.9,,,,,,216.04,5361.0,1922.5,4.5,156.0,863.0,51.95858981533296,91.28,133.37
2026-09-07 20:30:00,221.13,960.2,215.0,377.2,211.01,158.5,218.13,83.7,,,,,,216.04,5427.5,1888.0,2.5,149.0,1034.5,53.84615384615385,91.28,129.85
2026-09-07 21:00:00,208.21,983.8,214.91,385.1,210.18,113.5,216.84,69.1,,,,,,194.71,5279.5,1904.0,3.0,144.5,1125.0,57.372857278151336,91.28,116.93
2026-09-07 21:30:00,199.7,1014.1,199.36,394.8,195.0,77.2,193.52,71.3,,,,,,194.71,5042.5,1857.5,3.0,147.0,1142.0,59.48438274665344,91.28,108.41999999999999
2026-09-07 22:00:00,183.8,936.2,176.84,332.2,177.22,68.8,176.04,65.9,,,,,,170.3,4769.0,1793.0,3.0,154.0,993.5,58.429440134200036,91.28,92.52000000000001
2026-09-07 22:30:00,174.42,948.4,167.28,330.5,165.0,71.9,169.6,55.8,,,,,,170.3,4560.0,1784.0,3.0,168.0,778.0,56.184210526315795,91.28,83.13999999999999
